,unnamed: 0,region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,n_years,mean_runoff,fold,mean_check,std_runoff,lnorm_shape,lnorm_loc,lnorm_scale,log_mean_runoff,log_std_runoff,mean_uar,std_uar,log_mean_uar,log_std_uar,complete_year_mean_check,stdev_check
1218,1218,CLR,12448990,543.0,-120.4461788714366,48.37545869021139,-1388.22,5.68565,0.67,0.13,0.17,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.64,0.13,0.2,0.01,0.01,0.0,0.0,0.0,0.01,0.37,0.13,0.47,0.02,0.01,0.0,0.0,0.0,0.0,25.498449,80.58836679770573,1591.5365,1557.4072,2675.863,617.41498,1557.4072,1053.3,-1.2,8.8,532.8,354.5,317.7,5.8,0.7,1.1,0.1,4.0,0.8624561755462139,2,0.8606337691746571,1.4469177077885769,1.6105987571947697,0.0943656199527496,0.19543467145266116,-1.008073295709736,1.170450267181597,1.5883170820372263,2.6646734950065873,-0.39742733666153435,1.170450267181597,True,1.447579458432727
1219,1219,CLR,12448998,630.9,-120.41453590040696,48.37351314258126,-1379.08,6.51483,0.64,0.14,0.19,0.01,0.01,0.0,0.0,0.0,0.01,0.62,0.14,0.21,0.01,0.01,0.0,0.0,0.0,0.01,0.38,0.13,0.45,0.01,0.01,0.0,0.0,0.0,0.02,24.805113,76.46888631596599,1479.6038,1466.8522,2675.863,495.78531,1466.8522,997.6,-0.9,9.4,539.6,319.7,314.0,5.9,0.7,1.1,0.1,35.0,1.046528557170487,2,1.0446839887093802,1.5401041205271628,1.3429878332726857,0.05235438960012329,0.40169819711379967,-0.6977448104790683,1.1538348048787017,1.65878674460372,2.4411223974118923,-0.23713690287369518,1.1538348048787017,True,1.5401667454787198
1220,1220,CLR,12449500,3413.3,-120.30993416205408,48.630204668202566,-1403.21,7.27778,0.47,0.18,0.31,0.02,0.01,0.0,0.0,0.0,0.01,0.47,0.33,0.17,0.02,0.01,0.0,0.0,0.0,0.0,0.39,0.32,0.26,0.02,0.01,0.0,0.0,0.0,0.0,22.770136,145.48014919639198,1626.1466,1546.171,2718.8223,461.62326,1546.171,891.9,-1.3,8.7,529.8,290.7,314.3,5.9,0.7,1.1,0.1,41.0,1.105506556716237,2,1.1031140842197846,1.6962686666658506,1.4092036623425983,0.10666610591734395,0.3498196918315551,-0.6301511944457607,1.0973000725040793,0.3238820369484771,0.4969585640482379,-1.8578307597163288,1.0973000725040793,True,1.696326041851196
1221,1221,CLR,12449600,161.3,-119.95686977170408,48.47395506001594,-1410.0,1.0,0.44,0.13,0.41,0.02,0.01,0.0,0.0,0.0,-0.01,0.38,0.41,0.18,0.02,0.01,0.0,0.0,0.0,0.0,0.38,0.43,0.17,0.01,0.01,0.0,0.0,0.0,0.0,18.455673,202.09516831186207,1564.1012,1553.8264,2246.6306,830.3631,1553.8264,666.3,-0.5,9.3,557.4,158.3,311.3,7.8,0.8,1.1,0.1,19.0,0.31685387142808474,2,0.315490064831948,0.5603556625036828,1.0497147750671991,0.030168167244146813,0.13325143416048793,-1.7443711355884288,0.8976501448549457,1.9643761402857076,3.47399666772277,0.08011815826254497,0.8976501448549457,True,0.5603971135273371
1222,1222,CLR,12449700,177.0,-119.96361511464252,48.4694677400077,-1403.75,1.09484,0.42,0.15,0.4,0.02,0.01,0.0,0.0,0.0,0.0,0.35,0.38,0.25,0.02,0.01,0.0,0.0,0.0,-0.01,0.35,0.39,0.23,0.01,0.01,0.0,0.0,0.0,0.01,18.536158,202.17463369959543,1533.4812,1503.8676,2246.6306,657.02295,1503.8676,655.6,-0.3,9.6,558.7,151.1,310.0,7.7,0.8,1.1,0.1,6.0,0.41885224904933815,2,0.4371325736657394,0.6958531251384111,1.1150545389708577,0.0548276889431285,0.15976447226375615,-1.443122734994211,0.8934143665882671,2.3663968872843966,3.931373588352605,0.2884828114140968,0.893414366588267,True,0.6960304351489683
1223,1223,CLR,12449760,3906.1,-120.27127697265075,48.59818623915704,-1399.68,6.56825,0.46,0.19,0.31,0.02,0.01,0.0,0.0,0.0,0.01,0.44,0.31,0.22,0.02,0.01,0.0,0.0,0.0,0.0,0.37,0.31,0.29,0.02,0.01,0.0,0.0,0.0,0.0,22.113752,160.7700726540547,1555.9319,1493.3416,2718.8223,417.52097,1493.3416,852.3,-1.0,9.1,535.5,266.7,312.4,6.2,0.7,1.1,0.1,3.0,0.7677395278761521,2,0.7665684982026244,1.19271335284622,1.8772344368122647,0.13894070795612953,0.1170096169388945,-1.0071627782189305,1.0776714975218684,0.19654886661277282,0.3053463436282276,-2.369702211984206,1.0776714975218684,True,1.1935322429892723
1224,1224,CLR,12449950,4583.4,-120.25153986436506,48.53426786281101,-1393.65,6.01104,0.47,0.2,0.3,0.02,0.01,0.0,0.0,0.0,0.0,0.43,0.28,0.26,0.02,0.01,0.0,0.0,0.0,0.0,0.38,0.28,0.31,0.02,0.01,0.0,0.0,0.0,0.0,21.860561,140.56277618587157,1475.3096,1435.8556,2718.8223,274.13443,1435.8556,818.0,-0.6,9.5,541.1,246.2,310.1,6.4,0.7,1.1,0.1,60.0,0.8512615223391417,2,0.8498174649167678,1.2713043632423955,1.2433691649764482,0.07982297899446618,0.32116056914843805,-0.8074113174456781,1.0214935697269103,0.18572708520730058,0.27737146294069803,-2.32985239823891,1.0214935697269103,True,1.2713334892000665
1225,1225,WWA,12451000,830.7,-120.85950016622024,48.39005253723447,-1391.95,0.95281,0.54,0.15,0.25,0.01,0.01,0.01,0.01,0.02,0.0,0.54,0.15,0.26,0.01,0.01,0.01,0.01,0.02,-0.01,0.54,0.14,0.25,0.01,0.01,0.01,0.01,0.02,0.0099999999999998,30.631378,196.1913370817922,1589.9922,1536.2987,2881.4961,342.0209,1536.2987,1630.4,-1.4,8.1,549.6,474.0,309.3,5.0,0.6,1.1,0.0,69.0,4.30114007107307,2,4.289652860239906,4.825819347779012,1.1843208517641488,0.324564892083713,2.084134117410969,0.965398605595997,0.9759654039998323,5.177729711174998,5.809340734054427,1.150885165733108,0.9759654039998322,True,4.825915093413619
1226,1226,WWA,12451500,168.1,-120.76889684812028,48.19183436803687,-1409.88,1.022,0.49,0.12,0.33,0.01,0.01,0.01,0.01,0.01,0.01,0.49,0.12,0.34,0.01,0.01,0.01,0.01,0.02,-0.01,0.28,0.16,0.49,0.01,0.01,0.01,0.01,0.02,0.0099999999999998,30.153139,60.22548640773304,1713.1406,1655.231,2894.8228,336.16187,1655.231,1510.8,-1.6,7.8,530.3,519.0,318.4,5.3,0.7,1.1,0.0,8.0,3.648349102526586,2,3.633777734009371,4.236100456124263,1.243740293005317,0.2277993946231597,1.6721464053854174,0.72744864428184,1.052487795400645,21.703444988260475,25.199883736610726,2.510644882849407,1.052487795400645,True,4.236849346867517
1227,1227,WWA,12451600,20.3,-120.36267918766852,48.13187271345279,-1410.0,1.0,0.42,0.33,0.24,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.29,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.7,0.01,0.01,0.0,0.0,0.0,0.0,24.462473,194.67436851791024,1984.9121,1970.0435,2441.9778,1367.0955,1970.0435,1029.8,-0.8,7.5,547.9,345.3,325.8,6.7,0.7,1.1,0.1,9.0,1.8821030549071462,2,1.8837847796461857,4.263646852001129,1.7858861255433887,0.07096108664099846,0.32900608934958075,-0.717318088741766,1.4392345733201082,92.71443620232246,210.03186463059748,3.179816304192629,1.4392345733201082,True,4.264354569966332
1228,1228,WWA,12451620,23.9,-120.26806689297264,48.08732354284223,-1410.0,1.0,0.59,0.15,0.26,0.01,0.0,0.0,0.0,0.0,-0.01,0.64,0.19,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.64,0.21,0.14,0.01,0.0,0.0,0.0,0.0,0.0,24.00717,157.17520373645692,1598.9504,1613.4907,2392.717,933.07422,1613.4907,835.7,0.5,9.4,568.8,204.9,314.7,7.5,0.8,1.1,0.1,10.0,0.6919508624990984,2,0.6900263605592389,1.0652729868656208,1.2995822405457707,0.07666948236782294,0.25090268886837047,-0.9807453923483789,0.9791472630714673,28.951918933016668,44.572091500653585,2.7531314276962933,0.9791472630714674,True,1.0654397353971055
1229,1229,WWA,12451650,16.6,-120.17001305057016,48.0431583373261,-1410.0,1.0,0.2,0.08,0.69,0.01,0.01,0.0,0.0,0.0,0.01,0.21,0.36,0.4,0.01,0.01,0.0,0.0,0.0,0.01,0.24,0.46,0.27,0.01,0.01,0.0,0.0,0.0,0.01,21.942083,209.67996548056496,1468.2053,1442.5967,1772.4921,898.46814,1442.5967,693.0,1.4,10.7,583.4,140.2,306.7,8.1,0.8,1.1,0.1,10.0,0.14427355119280502,2,0.14380856404213654,0.25137149431555483,12.164760133967244,0.01473840711325301,0.0009188037313495946,-2.594433699672387,1.0477402255399677,8.691177782699096,15.142861103346672,1.503918883947252,1.0477402255399675,True,0.251410841814319
1230,1230,WWA,12452500,2400.3,-120.57257216763068,48.194944686544815,-1395.26,2.10116,0.39,0.2,0.3,0.01,0.02,0.01,0.06,0.01,-2.220446049250313e-16,0.4,0.24,0.26,0.01,0.02,0.01,0.06,0.01,-0.01,0.37,0.24,0.28,0.01,0.02,0.01,0.06,0.01,0.0,26.671858,304.95788973268657,1421.1144,1353.562,2894.8228,325.87106,1353.562,1179.1,-0.1,9.8,561.6,323.9,304.8,6.1,0.7,1.1,0.1,69.0,2.1638344796881666,2,2.163347367020591,1.4277839636204406,0.32458362171456073,-1.5931005258233002,3.554126730182133,0.4798915835575019,1.07501466856782,0.9014850142432889,0.5948356303880517,-0.39570214598454906,1.07501466856782,True,1.4278122912621998
1231,1231,WWA,12452800,529.9,-120.56926156247594,47.99078194278592,-1410.0,1.0,0.6,0.17,0.2,0.01,0.01,0.0,0.0,0.0,0.01,0.52,0.22,0.24,0.01,0.01,0.0,0.0,0.0,0.0,0.47,0.2,0.3,0.01,0.01,0.0,0.0,0.0,0.01,24.946625,182.27468349311204,1559.427,1516.6263,2814.0298,473.7001,1516.6263,1146.5,-0.1,9.1,560.0,308.7,311.0,6.1,0.7,1.1,0.1,62.0,1.7483933475334714,2,1.745416290764372,2.444507407703696,1.1748728840474192,0.10104704000698,0.7710130113828184,-0.07169670709989348,1.038956473353326,3.299477915707627,4.613148533126432,0.5633702623835272,1.038956473353326,True,2.4445619695564496
1232,1232,WWA,12452890,236.5,-120.50850665417838,47.80398887823506,-1409.52,1.02399,0.47,0.4,0.1,0.01,0.01,0.0,0.0,0.0,0.01,0.51,0.38,0.1,0.01,0.01,0.0,0.0,0.0,-0.01,0.35,0.15,0.48,0.01,0.01,0.0,0.0,0.0,0.0,20.920317,124.99326166998594,1359.6301,1331.837,2126.6892,380.74005,1331.837,993.1,0.9,10.2,586.6,191.1,304.3,6.4,0.7,1.2,0.1,17.0,1.0289547273345079,2,1.029335750835455,1.384587727079248,1.0873399757347015,0.06641159451132732,0.48878464659119375,-0.5323540029025426,0.9626139670233347,4.350759946446122,5.854493560588786,0.9094530681476066,0.9626139670233347,True,1.3847013435999398
1233,1233,WWA,12452990,1068.3,-120.49190665787472,47.874148254212926,-1407.67,1.06613,0.45,0.31,0.21,0.01,0.01,0.0,0.0,0.0,0.01,0.44,0.27,0.26,0.01,0.01,0.0,0.0,0.0,0.01,0.39,0.21,0.37,0.01,0.01,0.0,0.0,0.0,0.01,23.35207,157.73643618925183,1315.3037,1300.3563,2814.0298,225.93111,1300.3563,954.7,0.8,10.4,570.2,220.0,305.0,6.5,0.7,1.1,0.1,23.0,1.1637248057261786,2,1.162721663607734,1.4539960245617585,1.2195799781532766,0.1323438064776465,0.47930287787280323,-0.37672622325513977,0.9551219493886077,1.0893239780269388,1.3610371848373664,-0.4427948232248445,0.9551219493886077,True,1.4540833385401923
1234,1234,WWA,12453000,1078.5,-120.4895532682224,47.87223601414972,-1406.65,1.07187,0.45,0.31,0.21,0.01,0.01,0.0,0.0,0.0,0.01,0.44,0.27,0.26,0.01,0.01,0.0,0.0,0.0,0.01,0.39,0.21,0.37,0.01,0.01,0.0,0.0,0.0,0.01,23.312,157.09146026851025,1307.8843,1293.4325,2814.0298,214.70047,1293.4325,950.7,0.8,10.4,570.3,218.7,304.9,6.5,0.7,1.1,0.1,8.0,1.2699347428155237,2,1.2667541886992566,1.7306512584425202,1.1754459165293336,0.09420397406426022,0.5382469158032714,-0.3817613835735836,1.0163405223810493,1.1775009205521778,1.6046835961451276,-0.4573325704206576,1.0163405223810493,True,1.7309744727993288
1235,1235,WWA,12454000,403.6,-120.96759914193184,47.97698602119217,-1408.55,1.27324,0.61,0.16,0.16,0.03,0.01,0.01,0.01,0.02,-0.01,0.62,0.15,0.16,0.03,0.01,0.01,0.01,0.02,-0.01,0.63,0.14,0.15,0.03,0.01,0.01,0.01,0.02,0.0,28.633173,115.61298228145075,1446.3083,1420.1681,2632.6221,570.651,1420.1681,1813.6,-0.3,8.8,590.4,377.1,302.2,5.4,0.6,1.1,0.0,30.0,4.939426094429055,2,4.91894553808447,5.3832217457952645,1.1090661101605264,0.3876302804229454,2.5203579255329647,1.1403797258516581,0.9286206223840501,12.238419460924318,13.33801225420036,2.047710716354341,0.9286206223840501,True,5.383474996412665
1236,1236,WWA,12455000,710.0,-120.9815842860647,47.92847331441208,-1404.92,1.76821,0.7,0.13,0.11,0.02,0.01,0.0,0.02,0.01,0.0,0.71,0.12,0.11,0.02,0.01,0.0,0.02,0.01,0.0,0.72,0.11,0.1,0.02,0.01,0.01,0.02,0.01,0.0,26.041245,94.85971089475878,1318.7583,1309.7538,2632.6221,569.41504,1309.7538,1836.2,0.1,9.3,610.9,305.7,294.3,5.3,0.6,1.1,0.0,9.0,5.1310982078244605,2,5.117346593518178,5.468166024318995,1.10589177975135,0.30642935060469223,2.6996945676804858,1.160433923958347,0.9601638059629631,7.2268988842598025,7.7016422877732325,1.502924232905123,0.9601638059629631,True,5.469022231327189
1237,1237,WWA,12456500,447.5,-120.7881792220432,47.9981384820252,-1391.81,3.99582,0.76,0.08,0.12,0.03,0.01,0.0,0.0,0.0,0.0,0.76,0.08,0.11,0.03,0.01,0.0,0.0,0.0,0.01,0.75,0.08,0.12,0.03,0.01,0.0,0.0,0.01,0.0,24.203896,179.67671711162035,1368.5958,1376.6619,2758.917,627.80493,1376.6619,1433.2,-0.4,9.3,564.4,341.9,310.6,5.6,0.7,1.1,0.1,32.0,2.9996896216932125,2,3.0031634655119617,3.6867657823974493,1.2202636342909683,0.24113236573484004,1.319896202415575,0.5392738225355876,1.0097976675395668,6.703217031716676,8.238582753960781,1.3433525638028148,1.0097976675395668,True,3.686930117050962
1238,1238,WWA,12457000,1547.8,-120.89027613125748,47.90900736997151,-1385.85,2.72339,0.73,0.12,0.11,0.02,0.01,0.0,0.01,0.0,0.0,0.73,0.12,0.1,0.02,0.01,0.0,0.01,0.01,0.0,0.74,0.1,0.1,0.02,0.01,0.01,0.01,0.01,0.0,24.125698,149.64151588486928,1283.9797,1284.3287,2758.917,549.01776,1284.3287,1625.8,0.2,9.6,599.3,281.9,296.7,5.4,0.7,1.1,0.0,60.0,3.6813317976507762,2,3.6741277931369924,3.9206221918661335,1.0647071858553436,0.25029190423276654,1.977137919803061,0.8595896933230277,0.9191994796757504,2.378428606829549,2.5330289390529352,0.42275512546880595,0.9191994796757503,True,3.92071312276712
1239,1239,WWA,12458000,500.0,-120.93540382769572,47.58299428358915,-1409.41,1.11276,0.63,0.15,0.2,0.01,0.01,0.0,0.0,0.0,0.0,0.64,0.14,0.2,0.01,0.01,0.0,0.0,0.0,0.0,0.63,0.12,0.21,0.01,0.01,0.0,0.01,0.0,0.01,27.499506,49.752909673200925,1580.2866,1549.2426,2869.9438,421.3569,1549.2426,1707.8,-0.1,7.9,596.1,289.6,289.7,5.6,0.7,1.2,0.1,48.0,3.1039529850416536,2,3.0980935803210885,3.6662505651423234,1.1269873156015306,0.2159320924674683,1.5469241529723516,0.6371108460425319,0.9585056763935671,6.207905970083307,7.332501130284647,1.3302580266024773,0.9585056763935671,True,3.6663573144199635
1240,1240,WWA,12459000,2590.2,-120.85833059517743,47.7938068408988,-1397.1,3.63735,0.69,0.14,0.13,0.02,0.01,0.0,0.01,0.0,0.0,0.68,0.13,0.14,0.02,0.01,0.0,0.01,0.0,0.0099999999999998,0.69,0.12,0.14,0.02,0.01,0.01,0.01,0.01,-0.01,24.779711,121.41251756939327,1295.8713,1288.5697,2869.9438,313.94742,1288.5697,1522.6,0.4,9.7,597.5,258.0,294.1,5.6,0.7,1.2,0.1,69.0,2.9617003919013456,2,2.958927736560751,3.160454840153068,1.0646573625135076,0.19680969332321138,1.5931809704905269,0.6398204556582753,0.9232313648402635,1.1434253694314516,1.2201586132935944,-0.31191463714907447,0.9232313648402637,True,3.1605175444800455
1241,1241,WWA,12461500,48.3,-120.55896385552018,47.4272630835784,-1515.14,18.20397,0.83,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.01,24.868294,75.79994879050335,897.87067,899.77808,1511.3707,432.37762,899.77808,660.6,2.0,12.7,569.4,78.9,295.3,7.3,0.8,1.0,0.1,3.0,0.46687621012836444,2,0.4664881660485927,1.0408937290637377,1.7576486696392,0.024009399047152363,0.10234948858635039,-1.8467700880518043,1.3136459771517637,9.666174122740465,21.550594804632247,1.183553630271806,1.3136459771517637,True,1.041496621514556
1242,1242,WWA,12462000,212.2,-120.4974869638937,47.40276714850733,-1503.81,18.44669,0.7,0.15,0.13,0.0,0.01,0.01,0.0,0.0,0.0,0.65,0.15,0.17,0.0,0.01,0.01,0.0,0.0,0.0099999999999998,0.64,0.17,0.17,0.0,0.01,0.01,0.0,0.0,0.0,24.424166,358.3811032745631,863.69995,904.47064,2091.6135,242.03563,904.47064,599.0,2.1,12.7,566.8,76.5,291.6,7.4,0.8,1.0,0.1,5.0,0.3125598801426853,2,0.3150368221696639,0.47249214247272864,1.1529360956675814,-0.0041316688456127975,0.15867260668599015,-1.9014024962965532,1.247099666194845,1.4729494822935219,2.2266359211721425,-0.35117644349429883,1.247099666194845,True,0.4726403288155512
1243,1243,WWA,12462500,3373.1,-120.79501882482472,47.71718028649442,-1410.45,5.67282,0.66,0.15,0.15,0.02,0.02,0.01,0.01,0.0,-0.02,0.65,0.14,0.16,0.02,0.02,0.01,0.01,0.0,-0.01,0.66,0.13,0.15,0.02,0.02,0.01,0.01,0.0,0.0,24.563602,114.21161855889537,1184.7943,1215.2394,2869.9438,212.86533,1215.2394,1343.5,0.7,10.3,591.6,222.4,294.2,6.0,0.7,1.1,0.1,57.0,2.3474511348949907,2,2.346171288520528,2.5177857261495498,1.0960109172749304,0.1577062733075775,1.2436561340946934,0.40171682842739126,0.9365358471646057,0.6959328614316179,0.7464307984197178,-0.8141153744109922,0.9365358471646057,True,2.517847000306022
1244,1244,WWA,14248200,14.2,-123.5489765283126,46.30313028086458,-1520.0,19.0,0.46,0.22,0.27,0.03,0.02,0.0,0.0,0.0,0.0,0.38,0.26,0.3,0.04,0.02,0.0,0.0,0.0,0.0,0.6,0.25,0.1,0.03,0.01,0.0,0.0,0.0,0.01,11.691783,193.49953455267945,158.58504,172.17003,459.52698,5.6369495,172.17003,2606.4,5.2,14.8,908.5,8.0,259.3,4.3,0.5,1.1,0.0,11.0,5.657892521861831,2,5.6362579777683965,8.508639123442052,1.6486842366624064,0.002957211312374177,1.9839946725956294,0.6911521690838541,1.6388762003842123,398.44313534238245,599.199938270567,4.945665483458776,1.6388762003842126,True,8.509772928380583
1245,1245,WWA,14249000,102.6,-123.43549626821356,46.44316511495866,-1298.04,10.77912,0.61,0.13,0.23,0.02,0.01,0.0,0.0,0.0,0.0,0.48,0.19,0.29,0.02,0.01,0.0,0.0,0.0,0.01,0.58,0.24,0.16,0.02,0.01,0.0,0.0,0.0,-0.01,19.484118,284.1662126347928,430.55887,434.22421,923.09064,112.37743,434.22421,3004.2,4.2,13.3,854.3,18.7,256.4,4.6,0.5,1.2,0.0,21.0,8.193296860595291,2,8.212130798971296,11.528127138198743,1.4749362891541342,0.3806628349279598,3.219074091705478,1.4057387692297085,1.2035065755722294,79.8566945477124,112.35991362766806,3.6826561154751762,1.2035065755722294,True,11.528913263000243
1246,1246,WWA,14249500,156.3,-123.42505770393144,46.42221598077904,-1281.53,10.16771,0.58,0.16,0.23,0.01,0.01,0.0,0.0,0.0,0.01,0.53,0.2,0.24,0.02,0.01,0.0,0.0,0.0,0.0,0.65,0.2,0.12,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,18.39546,250.65076595461653,458.95334,458.15225,923.09064,101.74949,458.15225,3001.1,4.1,13.3,850.6,19.6,257.2,4.6,0.5,1.2,0.0,6.0,8.251159158376783,2,8.266815730004963,11.066440410280633,1.4470837454417718,0.3031524957586375,3.394747653939386,1.4091555181895088,1.2275855252797336,52.790525645404884,70.80256180601812,3.265133559744215,1.2275855252797336,True,11.06947189654768
1247,1247,WWA,14250000,168.8,-123.43148594981476,46.41933458284304,-1284.29,10.27005,0.58,0.16,0.23,0.02,0.01,0.0,0.0,0.0,0.0,0.54,0.19,0.24,0.02,0.01,0.0,0.0,0.0,0.0,0.65,0.2,0.12,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,18.451477,246.52328400874504,447.07584,443.87244,923.09064,16.262522,443.87244,2978.8,4.2,13.4,854.6,18.9,257.1,4.5,0.5,1.2,0.0,2.0,10.388964358423092,2,10.431091715779992,9.839262544715595,1.6242122956987677,0.6345438725221865,4.180168622620843,1.7623970787836327,1.200681327385159,61.54599738402305,58.28947005163268,3.541437775603913,1.200681327385159,True,9.851709434631632
1248,1248,WWA,14250500,42.4,-123.54324634716129,46.424524856594815,-1316.44,11.45067,0.64,0.17,0.15,0.02,0.01,0.0,0.0,0.0,0.0099999999999998,0.65,0.14,0.17,0.03,0.02,0.0,0.0,0.0,-0.01,0.68,0.13,0.14,0.03,0.02,0.0,0.0,0.0,0.0,24.159033,211.17345870360325,326.7323,337.45923,858.19592,14.895544,337.45923,2940.1,4.6,13.8,879.1,15.7,256.3,4.3,0.5,1.1,0.0,20.0,7.228709090924561,2,7.257777484585659,10.288169832853349,1.3539513318328709,0.2080210744275919,3.1736532125606667,1.2878010403356064,1.2006902411539984,170.4884219557679,242.64551492578653,4.448407957079832,1.2006902411539984,True,10.288883174496284
1249,1249,08D,15011870,6.9,-130.47641779829829,55.40540241085668,-1422.87,3.10612,0.61,0.33,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.6,0.34,0.05,0.01,0.01,0.0,0.0,0.0,-0.01,0.61,0.33,0.05,0.01,0.01,0.0,0.0,0.0,-0.01,24.264053,32.866978677985244,697.51837,707.45471,1176.9677,387.41794,707.45471,3062.0,1.1,8.6,728.7,210.0,199.0,2.8,0.4,1.0,0.0,8.0,9.513322507889036,9,9.48873108874752,10.792438067324664,1.076675651445416,0.4830809333800701,5.313730651202183,1.8089614904575275,0.9458426864526528,1378.7423924476864,1564.12145903256,6.785195357836452,0.9458426864526528,True,10.794525377675352
1250,1250,08D,15012000,39.4,-130.80631653932997,55.40564211145561,-1506.29,16.75616,0.7,0.22,0.02,0.0,0.0,0.0,0.05,0.0,0.01,0.69,0.23,0.02,0.0,0.0,0.0,0.05,0.0,0.01,0.7,0.22,0.02,0.0,0.0,0.0,0.05,0.0,0.01,27.271307,288.13559657138006,520.82263,529.74084,1350.804,101.72809,529.74084,3260.2,1.8,8.9,758.0,172.8,193.7,2.8,0.4,1.0,0.0,26.0,9.845805444446752,9,9.832733040377162,9.047497845502424,0.7713542016212827,-0.7878205079404308,7.992253290955124,1.9247047890534157,0.9092583761810705,249.89353919915618,229.6319250127519,5.1586942517316645,0.9092583761810705,True,9.047978980222938
1251,1251,08D,15020100,41.8,-131.45887881637256,56.17282686785913,-1410.9,1.14727,0.26,0.42,0.13,0.02,0.02,0.02,0.06,0.08,-0.01,0.25,0.43,0.2,0.02,0.02,0.01,0.05,0.02,0.0,0.25,0.42,0.2,0.02,0.03,0.02,0.04,0.02,0.0,29.391787,356.2377706644672,828.51801,820.9187,1526.2703,6.0871587,820.9187,3060.9,0.1,7.5,683.7,284.6,198.2,2.9,0.4,1.0,0.0,7.0,10.24252847710267,9,10.207364238969785,10.433339825368387,1.2324266934711727,0.2543883974830641,5.391999807805932,1.7750128173262603,1.1316242579328992,245.03656643786297,249.60143122890878,4.949871756777687,1.1316242579328992,True,10.435657058006703
1252,1252,08C,15024750,52.1,-131.99382031568706,56.61218136584655,-602.52,0.42732,0.2,0.43,0.16,0.02,0.02,0.03,0.06,0.07,0.0099999999999997,0.2,0.43,0.23,0.03,0.03,0.02,0.04,0.03,-0.01,0.2,0.42,0.24,0.03,0.03,0.02,0.04,0.02,0.0,30.452942,24.75059958412608,801.50317,788.98358,1429.9292,15.709714,788.98358,3247.6,-0.3,7.1,666.0,319.5,198.6,2.9,0.4,0.9,0.0,11.0,8.98633697750374,9,8.950154238252514,12.973520375205567,1.126846983407849,0.016394563091995176,5.082169761294003,1.6318463142625181,1.120027007182608,172.48247557588755,249.0119073935809,4.5864366444853335,1.120027007182608,True,12.975268239191296
1253,1253,08B,15031000,19.6,-133.90933132445585,58.168485150594805,-1486.18,13.4664,0.02,0.23,0.22,0.02,0.03,0.05,0.05,0.37,0.0099999999999998,0.02,0.23,0.3,0.02,0.03,0.04,0.05,0.3,0.0099999999999997,0.02,0.23,0.34,0.02,0.03,0.05,0.05,0.25,0.0099999999999997,33.693813,52.8287603469551,927.13373,908.40332,1543.6134,289.8782,908.40332,4517.3,-4.1,4.2,532.9,1532.1,216.1,2.8,0.4,0.7,0.0,11.0,13.336438191991814,9,13.27881524892235,17.908768869063767,1.9960864400297142,-0.015464510706524291,3.606239734056034,1.1983357110872719,2.2414522783668263,680.4305199995824,913.7126974012125,5.130561423832937,2.2414522783668263,True,17.91122195706501
1254,1254,08B,15039900,28.5,-133.96003758102117,58.22120820281668,-1496.9,15.21979,0.0,0.22,0.18,0.02,0.02,0.06,0.18,0.32,0.0,0.0,0.22,0.26,0.02,0.03,0.06,0.15,0.26,0.0,0.0,0.22,0.32,0.02,0.03,0.05,0.15,0.2,0.0099999999999997,25.604767,310.6438342440235,1069.9974,1065.5073,1604.6356,733.71997,1065.5073,4491.9,-4.8,3.7,510.2,1721.8,223.2,2.8,0.4,0.8,0.0,18.0,10.219237167174914,9,10.136289872862159,10.823921269173242,1.4187395048633522,0.3055246181559311,4.516062764820829,1.6507349975028252,1.2549193411726989,358.5697251640321,379.78671119906113,5.208586189210357,1.2549193411726987,True,10.824832795661798
